Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.03","18.44","156,992.00","2,894,932.48","2,894,932.48","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.03","39.97","72,411.00","2,894,267.67","2,894,267.67","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.03","69.32","41,558.00","2,880,800.56","2,880,800.56","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.03","142.75","20,149.00","2,876,269.75","2,876,269.75","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.03","73.79","38,929.00","2,872,570.91","2,872,570.91","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"CNP","CENTERPOINT ENERGY INC","Equity","0.03","18.62","153,967.00","2,866,865.54","2,866,865.54","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"LW","LAMB WESTON HOLDINGS INC","Equity","0.03","63.26","45,299.00","2,865,614.74","2,865,614.74","Consumer Staples","BDQZFJ3","US5132721045","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.03","111.94","25,511.00","2,855,701.34","2,855,701.34","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"BIO","BIO RAD LABORATORIES INC CLASS A","Equity","0.03","432.34","6,583.00","2,846,094.22","2,846,094.22","Health Care","2098508","US0905722072","New York Stock Exchange Inc."
"VICI","VICI PPTYS INC","Equity","0.03","20.00","141,249.00","2,824,980.00","2,824,980.00","Real Estate","BYWH073","US9256521090","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA","Equity","0.03","98.02","28,789.00","2,821,897.78","2,821,897.78","Materials","2504566","US6951561090","New York Stock Exchange Inc."
"FOXA","FOX CORP CLASS A","Equity","0.03","26.90","104,884.00","2,821,379.60","2,821,379.60","Communication","BJJMGL2","US35137L1052","NASDAQ"
"ALLE","ALLEGION PLC","Equity","0.03","99.79","28,207.00","2,814,776.53","2,814,776.53","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"GWRE","GUIDEWIRE SOFTWARE INC","Equity","0.03","109.15","25,735.00","2,808,975.25","2,808,975.25","Information Technology","B7JYSG3","US40171V1008","New York Stock Exchange Inc."
"MDB","MONGODB INC CLASS A","Equity","0.03","220.42","12,744.00","2,809,032.48","2,809,032.48","Information Technology","BF2FJ99","US60937P1066","NASDAQ"
"AMTD","TD AMERITRADE HOLDING CORP","Equity","0.03","35.39","79,161.00","2,801,507.79","2,801,507.79","Financials","2983154","US87236Y1082","NASDAQ"
"VST","VISTRA ENERGY CORP","Equity","0.03","18.74","148,742.00","2,787,425.08","2,787,425.08","Utilities","BZ8VJQ8","US92840M1027","New York Stock Exchange Inc."
"WTRG","ESSENTIAL UTILITIES INC","Equity","0.03","41.67","66,160.00","2,756,887.20","2,756,887.20","Utilities","BLCF3J9","US29670G1022","New York Stock Exchange Inc."
"HUBS","HUBSPOT INC","Equity","0.03","217.66","12,610.00","2,744,692.60","2,744,692.60","Information Technology","BR4T3B3","US4435731009","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.03","8.87","308,584.00","2,737,140.08","2,737,140.08","Financials","2445966","US4461501045","NASDAQ"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.03","62.88","43,511.00","2,735,971.68","2,735,971.68","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.03","33.50","81,539.00","2,731,556.50","2,731,556.50","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"CABO","CABLE ONE INC","Equity","0.03","1,757.00","1,549.00","2,721,593.00","2,721,593.00","Communication","BZ07DS4","US12685J1051","New York Stock Exchange Inc."
"PINS","PINTEREST INC CLASS A","Equity","0.03","22.04","122,512.00","2,700,164.48","2,700,164.48","Communication","BJ2Z0H2","US72352L1061","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.03","21.30","125,010.00","2,662,713.00","2,662,713.00","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.03","50.30","52,848.00","2,658,254.40","2,658,254.40","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.03","49.25","53,518.00","2,635,761.50","2,635,761.50","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.03","22.69","116,088.00","2,634,036.72","2,634,036.72","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.03","68.40","38,278.00","2,618,215.20","2,618,215.20","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.03","74.47","35,125.00","2,615,758.75","2,615,758.75","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"CCK","CROWN HOLDINGS INC","Equity","0.03","64.95","40,066.00","2,602,286.70","2,602,286.70","Materials","2427986","US2283681060","New York Stock Exchange Inc."
"AYX","ALTERYX INC CLASS A","Equity","0.03","160.49","16,057.00","2,576,987.93","2,576,987.93","Information Technology","BYWMQJ2","US02156B1035","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.03","167.73","15,342.00","2,573,313.66","2,573,313.66","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"ZNGA","ZYNGA INC CLASS A","Equity","0.03","9.56","268,486.00","2,566,726.16","2,566,726.16","Communication","B79PX49","US98986T1088","NASDAQ"
"FFIV","F5 NETWORKS INC","Equity","0.03","137.41","18,672.00","2,565,719.52","2,565,719.52","Information Technology","2427599","US3156161024","NASDAQ"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Equity","0.03","30.53","83,836.00","2,559,513.08","2,559,513.08","Financials","BNBRDD4","US31620R3030","New York Stock Exchange Inc."
"ELAN","ELANCO ANIMAL HEALTH INC","Equity","0.03","21.00","121,600.00","2,553,600.00","2,553,600.00","Health Care","BF5L3T2","US28414H1032","New York Stock Exchange Inc."
"CPT","CAMDEN PROPERTY TRUST REIT","Equity","0.03","89.89","28,332.00","2,546,763.48","2,546,763.48","Real Estate","2166320","US1331311027","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.03","72.96","34,865.00","2,543,750.40","2,543,750.40","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"CRL","CHARLES RIVER LABORATORIES INTERNA","Equity","0.03","169.00","15,024.00","2,539,056.00","2,539,056.00","Health Care","2604336","US1598641074","New York Stock Exchange Inc."
"CDAY","CERIDIAN HCM HOLDING INC","Equity","0.03","78.28","32,356.00","2,532,827.68","2,532,827.68","Information Technology","BFX1V56","US15677J1088","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.03","58.06","43,465.00","2,523,577.90","2,523,577.90","Health Care","2416962","US8064071025","NASDAQ"
"MYL","MYLAN NV","Equity","0.03","15.99","157,062.00","2,511,421.38","2,511,421.38","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"DELL","DELL TECHNOLOGIES INC CLASS C","Equity","0.03","53.76","46,565.00","2,503,334.40","2,503,334.40","Information Technology","BHKD3S6","US24703L2025","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.03","202.53","12,339.00","2,499,017.67","2,499,017.67","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"CIEN","CIENA CORP","Equity","0.03","53.15","47,001.00","2,498,103.15","2,498,103.15","Information Technology","B1FLZ21","US1717793095","New York Stock Exchange Inc."
"DOX","AMDOCS LTD","Equity","0.03","60.20","41,485.00","2,497,397.00","2,497,397.00","Information Technology","2256908","GB0022569080","NASDAQ"
"APO","APOLLO GLOBAL MANAGEMENT INC CLASS","Equity","0.03","47.88","52,005.00","2,489,999.40","2,489,999.40","Financials","BKRLVD5","US03768E1055","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.03","16.82","147,827.00","2,486,450.14","2,486,450.14","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.03","33.05","74,912.00","2,475,841.60","2,475,841.60","Communication","2303581","US25470M1099","NASDAQ"
"ALB","ALBEMARLE CORP","Equity","0.03","76.33","32,415.00","2,474,236.95","2,474,236.95","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.03","33.69","73,029.00","2,460,347.01","2,460,347.01","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.03","25.83","95,034.00","2,454,728.22","2,454,728.22","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"LII","LENNOX INTERNATIONAL INC","Equity","0.03","229.81","10,667.00","2,451,383.27","2,451,383.27","Industrials","2442053","US5261071071","New York Stock Exchange Inc."
"CHGG","CHEGG INC","Equity","0.03","66.73","36,707.00","2,449,458.11","2,449,458.11","Consumer Discretionary","BG6N6K6","US1630921096","New York Stock Exchange Inc."
"GGG","GRACO INC","Equity","0.03","47.47","51,561.00","2,447,600.67","2,447,600.67","Industrials","2380443","US3841091040","New York Stock Exchange Inc."
"ON","ON SEMICONDUCTOR CORP","Equity","0.03","19.52","125,106.00","2,442,069.12","2,442,069.12","Information Technology","2583576","US6821891057","NASDAQ"
"NRG","NRG ENERGY INC","Equity","0.03","32.94","74,148.00","2,442,435.12","2,442,435.12","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"RGLD","ROYAL GOLD INC","Equity","0.03","120.33","20,204.00","2,431,147.32","2,431,147.32","Materials","2755706","US7802871084","NASDAQ"
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.03","10.96","220,396.00","2,415,540.16","2,415,540.16","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.03","127.15","18,990.00","2,414,578.50","2,414,578.50","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"PTC","PTC INC","Equity","0.03","76.44","31,557.00","2,412,217.08","2,412,217.08","Information Technology","B95N910","US69370C1009","NASDAQ"
"CCL","CARNIVAL CORP","Equity","0.03","16.78","143,490.00","2,407,762.20","2,407,762.20","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"EQH","EQUITABLE HOLDINGS INC","Equity","0.03","19.01","126,548.00","2,405,677.48","2,405,677.48","Financials","BKRMR96","US29452E1010","New York Stock Exchange Inc."
"LYFT","LYFT INC CLASS A","Equity","0.03","33.06","72,676.00","2,402,668.56","2,402,668.56","Industrials","BJT1RW7","US55087P1049","NASDAQ"
"WRB","WR BERKLEY CORP","Equity","0.03","56.48","42,449.00","2,397,519.52","2,397,519.52","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"GL","GLOBE LIFE INC","Equity","0.03","72.35","32,846.00","2,376,408.10","2,376,408.10","Financials","BK6YKG1","US37959E1029","New York Stock Exchange Inc."
"ENTG","ENTEGRIS INC","Equity","0.03","57.97","40,959.00","2,374,393.23","2,374,393.23","Information Technology","2599700","US29362U1043","NASDAQ"
"TXT","TEXTRON INC","Equity","0.03","33.37","70,681.00","2,358,624.97","2,358,624.97","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"TREX","TREX INC","Equity","0.03","128.03","18,320.00","2,345,509.60","2,345,509.60","Industrials","2483074","US89531P1057","New York Stock Exchange Inc."
"IONS","IONIS PHARMACEUTICALS INC","Equity","0.03","59.40","39,404.00","2,340,597.60","2,340,597.60","Health Care","BDJ0LS6","US4622221004","NASDAQ"
"JNPR","JUNIPER NETWORKS INC","Equity","0.03","22.55","103,333.00","2,330,159.15","2,330,159.15","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"QDEL","QUIDEL CORP","Equity","0.03","210.43","11,043.00","2,323,778.49","2,323,778.49","Health Care","2717591","US74838J1016","NASDAQ"
"Z","ZILLOW GROUP INC CLASS C","Equity","0.03","57.12","40,507.00","2,313,759.84","2,313,759.84","Communication","BYXJF62","US98954M2008","NASDAQ"
"SNA","SNAP ON INC","Equity","0.03","136.10","16,980.00","2,310,978.00","2,310,978.00","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.03","45.82","50,381.00","2,308,457.42","2,308,457.42","Real Estate","2726177","US7588491032","NASDAQ"
"ALLY","ALLY FINANCIAL INC","Equity","0.02","19.57","116,491.00","2,279,728.87","2,279,728.87","Financials","B72XK05","US02005N1000","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.02","54.56","41,644.00","2,272,096.64","2,272,096.64","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"GNRC","GENERAC HOLDINGS INC","Equity","0.02","118.88","18,972.00","2,255,391.36","2,255,391.36","Industrials","B6197Q2","US3687361044","New York Stock Exchange Inc."
"ZS","ZSCALER INC","Equity","0.02","105.39","21,353.00","2,250,392.67","2,250,392.67","Information Technology","BZ00V34","US98980G1022","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.02","25.70","87,528.00","2,249,469.60","2,249,469.60","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.02","35.08","64,087.00","2,248,171.96","2,248,171.96","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"HRC","HILL ROM HOLDINGS INC","Equity","0.02","108.21","20,707.00","2,240,704.47","2,240,704.47","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"ATUS","ALTICE USA INC CLASS A","Equity","0.02","22.64","98,649.00","2,233,413.36","2,233,413.36","Communication","BDRY7P9","US02156K1034","New York Stock Exchange Inc."
"COLD","AMERICOLD REALTY TRUST","Equity","0.02","36.18","61,042.00","2,208,499.56","2,208,499.56","Real Estate","B3SKZK7","US03064D1081","New York Stock Exchange Inc."
"MTN","VAIL RESORTS INC","Equity","0.02","177.01","12,474.00","2,208,022.74","2,208,022.74","Consumer Discretionary","2954194","US91879Q1094","New York Stock Exchange Inc."
"WYNN","WYNN RESORTS LTD","Equity","0.02","74.22","29,657.00","2,201,142.54","2,201,142.54","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"ATR","APTARGROUP INC","Equity","0.02","109.25","20,067.00","2,192,319.75","2,192,319.75","Materials","2045247","US0383361039","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.02","27.75","78,875.00","2,188,781.25","2,188,781.25","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.02","35.74","61,200.00","2,187,288.00","2,187,288.00","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Equity","0.02","177.41","12,323.00","2,186,223.43","2,186,223.43","Industrials","B40SSC9","US4464131063","New York Stock Exchange Inc."
"TTC","TORO","Equity","0.02","66.30","32,871.00","2,179,347.30","2,179,347.30","Industrials","2897040","US8910921084","New York Stock Exchange Inc."
"AGNC","AGNC INVESTMENT REIT CORP","Equity","0.02","12.93","168,574.00","2,179,661.82","2,179,661.82","Financials","BYYHJL8","US00123Q1040","NASDAQ"
"NUAN","NUANCE COMMUNICATIONS INC","Equity","0.02","25.35","85,705.00","2,172,621.75","2,172,621.75","Information Technology","2402121","US67020Y1001","NASDAQ"
"VER","VEREIT INC","Equity","0.02","6.49","332,554.00","2,158,275.46","2,158,275.46","Real Estate","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"AZPN","ASPEN TECHNOLOGY INC","Equity","0.02","103.44","20,830.00","2,154,655.20","2,154,655.20","Information Technology","2051868","US0453271035","NASDAQ"
"IMMU","IMMUNOMEDICS INC","Equity","0.02","34.23","62,845.00","2,151,184.35","2,151,184.35","Health Care","2457961","US4529071080","NASDAQ"
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.02","26.65","80,453.00","2,144,072.45","2,144,072.45","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"CZR","CAESARS ENTERTAINMENT CORP","Equity","0.02","12.07","177,013.00","2,136,546.91","2,136,546.91","Consumer Discretionary","B3TDL41","US1276861036","NASDAQ"
"EXEL","EXELIXIS INC","Equity","0.02","22.73","93,555.00","2,126,505.15","2,126,505.15","Health Care","2576941","US30161Q1040","NASDAQ"
"COG","CABOT OIL & GAS CORP","Equity","0.02","17.06","124,381.00","2,121,939.86","2,121,939.86","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"WEX","WEX INC","Equity","0.02","162.66","13,025.00","2,118,646.50","2,118,646.50","Information Technology","B8383P2","US96208T1043","New York Stock Exchange Inc."
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Equity","0.02","34.54","61,066.00","2,109,219.64","2,109,219.64","Real Estate","BFPK4S5","US36467J1088","NASDAQ"
"CHE","CHEMED CORP","Equity","0.02","443.46","4,756.00","2,109,095.76","2,109,095.76","Health Care","2190084","US16359R1032","New York Stock Exchange Inc."
"XPO","XPO LOGISTICS INC","Equity","0.02","75.30","27,779.00","2,091,758.70","2,091,758.70","Industrials","B6Z1355","US9837931008","New York Stock Exchange Inc."
"SCI","SERVICE","Equity","0.02","38.49","54,174.00","2,085,157.26","2,085,157.26","Consumer Discretionary","2797560","US8175651046","New York Stock Exchange Inc."
"AVTR","AVANTOR INC","Equity","0.02","16.50","125,569.00","2,071,888.50","2,071,888.50","Health Care","BJLT387","US05352A1007","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.02","92.27","22,451.00","2,071,553.77","2,071,553.77","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"NYT","NEW YORK TIMES CLASS A","Equity","0.02","42.17","49,134.00","2,071,980.78","2,071,980.78","Communication","2632003","US6501111073","New York Stock Exchange Inc."
"FANG","DIAMONDBACK ENERGY INC","Equity","0.02","41.43","49,874.00","2,066,279.82","2,066,279.82","Energy","B7Y8YR3","US25278X1090","NASDAQ"
"BYND","BEYOND MEAT INC","Equity","0.02","131.55","15,709.00","2,066,518.95","2,066,518.95","Consumer Staples","BJ1FDK7","US08862E1091","NASDAQ"
"G","GENPACT LTD","Equity","0.02","36.11","57,197.00","2,065,383.67","2,065,383.67","Information Technology","B23DBK6","BMG3922B1072","New York Stock Exchange Inc."
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.02","29.96","68,893.00","2,064,034.28","2,064,034.28","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"Y","ALLEGHANY CORP","Equity","0.02","486.44","4,242.00","2,063,478.48","2,063,478.48","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT","Equity","0.02","38.58","53,356.00","2,058,474.48","2,058,474.48","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"KRC","KILROY REALTY REIT CORP","Equity","0.02","58.63","35,020.00","2,053,222.60","2,053,222.60","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Equity","0.02","115.54","17,737.00","2,049,332.98","2,049,332.98","Consumer Discretionary","B7MJWP2","US1091941005","New York Stock Exchange Inc."
"SIRI","SIRIUS XM HOLDINGS INC","Equity","0.02","5.70","359,470.00","2,048,979.00","2,048,979.00","Communication","BGLDK10","US82968B1035","NASDAQ"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.02","137.06","14,896.00","2,041,645.76","2,041,645.76","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"LEA","LEAR CORP","Equity","0.02","107.89","18,828.00","2,031,352.92","2,031,352.92","Consumer Discretionary","B570P91","US5218652049","New York Stock Exchange Inc."
"GLIBA","GCI LIBERTY INC CLASS A","Equity","0.02","67.05","30,266.00","2,029,335.30","2,029,335.30","Communication","BF7J0Q0","US36164V3050","NASDAQ"
"FIVN","FIVE9 INC","Equity","0.02","107.72","18,743.00","2,018,995.96","2,018,995.96","Information Technology","BKY7X18","US3383071012","NASDAQ"
"HUBB","HUBBELL INC","Equity","0.02","122.10","16,507.00","2,015,504.70","2,015,504.70","Industrials","BDFG6S3","US4435106079","New York Stock Exchange Inc."
"UGI","UGI CORP","Equity","0.02","31.62","63,508.00","2,008,122.96","2,008,122.96","Utilities","2910118","US9026811052","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.02","13.32","150,605.00","2,006,058.60","2,006,058.60","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"CSL","CARLISLE COMPANIES INC","Equity","0.02","119.31","16,815.00","2,006,197.65","2,006,197.65","Industrials","2176318","US1423391002","New York Stock Exchange Inc."
"CVNA","CARVANA CLASS A","Equity","0.02","120.37","16,664.00","2,005,845.68","2,005,845.68","Consumer Discretionary","BYQHPG3","US1468691027","New York Stock Exchange Inc."
"DISCK","DISCOVERY INC SERIES C","Equity","0.02","19.35","103,316.00","1,999,164.60","1,999,164.60","Communication","B3D7KG4","US25470F3029","NASDAQ"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.02","16.97","117,585.00","1,995,417.45","1,995,417.45","Communication","2466321","US4606901001","New York Stock Exchange Inc."
"GRUB","GRUBHUB INC","Equity","0.02","69.72","28,282.00","1,971,821.04","1,971,821.04","Consumer Discretionary","BKY7XF2","US4001101025","New York Stock Exchange Inc."
"FWONK","LIBERTY MEDIA FORMULA ONE CORP SER","Equity","0.02","32.18","61,193.00","1,969,190.74","1,969,190.74","Communication","BD8QGD5","US5312298541","NASDAQ"
"OLED","UNIVERSAL DISPLAY CORP","Equity","0.02","146.88","13,316.00","1,955,854.08","1,955,854.08","Information Technology","2277880","US91347P1057","NASDAQ"
"DVA","DAVITA INC","Equity","0.02","77.21","25,275.00","1,951,482.75","1,951,482.75","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.02","84.76","22,978.00","1,947,615.28","1,947,615.28","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.02","37.37","51,915.00","1,940,063.55","1,940,063.55","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"AOS","A O SMITH CORP","Equity","0.02","46.44","41,531.00","1,928,699.64","1,928,699.64","Industrials","2816023","US8318652091","New York Stock Exchange Inc."
"GNTX","GENTEX CORP","Equity","0.02","25.78","74,776.00","1,927,725.28","1,927,725.28","Consumer Discretionary","2366799","US3719011096","NASDAQ"
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.02","35.42","54,391.00","1,926,529.22","1,926,529.22","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"WSM","WILLIAMS SONOMA INC","Equity","0.02","81.99","23,414.00","1,919,713.86","1,919,713.86","Consumer Discretionary","2967589","US9699041011","New York Stock Exchange Inc."
"LYV","LIVE NATION ENTERTAINMENT INC","Equity","0.02","44.29","43,242.00","1,915,188.18","1,915,188.18","Communication","B0T7YX2","US5380341090","New York Stock Exchange Inc."
"HWM","HOWMET AEROSPACE INC","Equity","0.02","16.22","117,993.00","1,913,846.46","1,913,846.46","Industrials","BKLJ8V2","US4432011082","New York Stock Exchange Inc."
"HEIA","HEICO CORP CLASS A","Equity","0.02","82.28","23,251.00","1,913,092.28","1,913,092.28","Industrials","2237561","US4228062083","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.02","100.60","18,953.00","1,906,671.80","1,906,671.80","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"DT","DYNATRACE INC","Equity","0.02","40.53","46,833.00","1,898,141.49","1,898,141.49","Information Technology","BJV2RD9","US2681501092","New York Stock Exchange Inc."
"OGE","OGE ENERGY CORP","Equity","0.02","30.40","62,307.00","1,894,132.80","1,894,132.80","Utilities","2657802","US6708371033","New York Stock Exchange Inc."
"CREE","CREE INC","Equity","0.02","58.30","32,346.00","1,885,771.80","1,885,771.80","Information Technology","2232351","US2254471012","NASDAQ"
"PFPT","PROOFPOINT INC","Equity","0.02","108.20","17,420.00","1,884,844.00","1,884,844.00","Information Technology","B6VDQC3","US7434241037","NASDAQ"
"RS","RELIANCE STEEL & ALUMINUM","Equity","0.02","92.89","20,201.00","1,876,470.89","1,876,470.89","Materials","2729068","US7595091023","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.02","119.09","15,749.00","1,875,548.41","1,875,548.41","Health Care","2731654","US7599161095","NASDAQ"
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.02","76.47","24,531.00","1,875,885.57","1,875,885.57","Financials","B75JX34","US50212V1008","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.02","197.47","9,469.00","1,869,843.43","1,869,843.43","Health Care","2024332","US0234361089","NASDAQ"
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.02","35.73","52,320.00","1,869,393.60","1,869,393.60","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.02","53.05","35,161.00","1,865,291.05","1,865,291.05","Financials","2793610","US7841171033","NASDAQ"
"EHC","ENCOMPASS HEALTH CORP","Equity","0.02","60.68","30,563.00","1,854,562.84","1,854,562.84","Health Care","BYX2YJ7","US29261A1007","New York Stock Exchange Inc."
"AAXN","AXON ENTERPRISE INC","Equity","0.02","95.80","19,317.00","1,850,568.60","1,850,568.60","Industrials","BDT5S35","US05464C1018","NASDAQ"
"CBSH","COMMERCE BANCSHARES INC","Equity","0.02","58.49","31,555.00","1,845,651.95","1,845,651.95","Financials","2213204","US2005251036","NASDAQ"
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.02","27.55","66,968.00","1,844,968.40","1,844,968.40","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"JAZZ","JAZZ PHARMACEUTICALS PLC","Equity","0.02","109.58","16,805.00","1,841,491.90","1,841,491.90","Health Care","B4Q5ZN4","IE00B4Q5ZN47","NASDAQ"
"MANH","MANHATTAN ASSOCIATES INC","Equity","0.02","93.96","19,453.00","1,827,803.88","1,827,803.88","Information Technology","2239471","US5627501092","NASDAQ"
"BERY","BERRY GLOBAL GROUP INC","Equity","0.02","43.71","41,753.00","1,825,023.63","1,825,023.63","Materials","B8BR3H3","US08579W1036","New York Stock Exchange Inc."
"ROL","ROLLINS INC","Equity","0.02","41.63","43,717.00","1,819,938.71","1,819,938.71","Industrials","2747305","US7757111049","New York Stock Exchange Inc."
"LSXMK","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Equity","0.02","33.49","54,280.00","1,817,837.20","1,817,837.20","Communication","BD8QGH9","US5312296073","NASDAQ"
"GH","GUARDANT HEALTH INC","Equity","0.02","80.00","22,643.00","1,811,440.00","1,811,440.00","Health Care","BFXC911","US40131M1099","NASDAQ"
"STNE","STONECO LTD CLASS A","Equity","0.02","38.20","47,317.00","1,807,509.40","1,807,509.40","Information Technology","BGKG6M3","KYG851581069","NASDAQ"
"OC","OWENS CORNING","Equity","0.02","55.14","32,770.00","1,806,937.80","1,806,937.80","Industrials","B1FW7Q2","US6907421019","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.02","99.80","18,095.00","1,805,881.00","1,805,881.00","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
